Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0050896	response to stimulus	431	0.06553143	1	1	1.58136	4.42657	7	0.5533212	0.875	182	0.01296543	1	0.7437313	1.800957	6.107865	11	6887	0.6875	0.001597212	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ARL8B,BHLHE40,FLT3,HLA-C,IL12B,POU5F1,RAD51B,RCOR1,SH2B3,TRAF3
GO Biological Process	GO:0044248	cellular catabolic process	432	0.06560823	1	1	3.031535	0.9895975	3	0.1236997	0.375	615	0.1629825	1	1	2.120807	1.414556	3	1595	0.1875	0.001880878	chr13:27604007-29604007,chr14:67760141-69760141,chr3:4026008-6026008	ARL8B,URAD,ZFP36L1
GO Biological Process	GO:0034138	toll-like receptor 3 signaling pathway	433	0.06575456	1	1	14.76499	0.06772777	1	0.008465972	0.125	455	0.06949529	1	1	13.92052	0.07183637	1	81	0.0625	0.01234568	chr14:102230758-104230758	TRAF3
GO Biological Process	GO:0048856	anatomical structure development	434	0.06597019	1	1	1.771072	3.38778	6	0.4234725	0.75	164	0.01112599	1	0.7082642	2.320087	3.448146	8	3888	0.5	0.002057613	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ATXN2,FLT3,IL12B,POU5F1,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0032501	multicellular organismal process	435	0.06601086	1	1	1.579459	4.431897	7	0.5539872	0.875	190	0.01355579	1	0.744855	1.915343	5.220997	10	5887	0.625	0.001698658	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ATXN2,BHLHE40,FLT3,IL12B,POU5F1,RAD51B,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0007623	circadian rhythm	436	0.06604517	1	1	14.69805	0.06803624	1	0.00850453	0.125	443	0.06534009	1	1	14.83635	0.06740203	1	76	0.0625	0.01315789	chr3:4026008-6026008	BHLHE40
GO Biological Process	GO:0002756	MyD88-independent toll-like receptor signaling pathway	437	0.06609328	1	1	14.68702	0.06808732	1	0.008510915	0.125	453	0.06866564	1	1	14.09453	0.0709495	1	80	0.0625	0.0125	chr14:102230758-104230758	TRAF3
GO Biological Process	GO:0070661	leukocyte proliferation	438	0.06625365	1	1	14.65038	0.06825759	1	0.008532199	0.125	406	0.05361282	1	1	18.18649	0.05498587	1	62	0.0625	0.01612903	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0001709	cell fate determination	439	0.06667142	1	1	14.55577	0.06870127	1	0.008587659	0.125	344	0.03490518	1	1	28.18906	0.03547475	1	40	0.0625	0.025	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0050728	negative regulation of inflammatory response	440	0.06813987	1	1	14.23241	0.07026219	1	0.008782773	0.125	443	0.06534009	1	1	14.83635	0.06740203	1	76	0.0625	0.01315789	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0034655	nucleobase-containing compound catabolic process	441	0.06846905	1	1	4.523355	0.4421497	2	0.05526871	0.25	583	0.1351204	1	1	3.089212	0.6474142	2	730	0.125	0.002739726	chr14:67760141-69760141,chr3:4026008-6026008	ARL8B,ZFP36L1
GO Biological Process	GO:0010941	regulation of cell death	442	0.06895585	1	1	2.971768	1.0095	3	0.1261875	0.375	499	0.08760907	1	1	2.79561	1.073111	3	1210	0.1875	0.002479339	chr13:27604007-29604007,chr14:102230758-104230758,chr5:157792819-159792819	FLT3,IL12B,TRAF3
GO Biological Process	GO:0002366	leukocyte activation involved in immune response	443	0.06946653	1	1	13.95202	0.07167423	1	0.008959278	0.125	464	0.07528347	1	1	12.81321	0.07804445	1	88	0.0625	0.01136364	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0034612	response to tumor necrosis factor	444	0.06979631	1	1	13.88397	0.07202551	1	0.009003188	0.125	480	0.08185719	1	1	11.74544	0.0851394	1	96	0.0625	0.01041667	chr14:102230758-104230758	TRAF3
GO Biological Process	GO:0006366	transcription from RNA polymerase II promoter	445	0.07075532	1	1	4.440381	0.4504118	2	0.05630147	0.25	460	0.07270819	1	1	4.456769	0.4487556	2	506	0.125	0.003952569	chr3:4026008-6026008,chr6:30154493-32154493	BHLHE40,POU5F1
GO Biological Process	GO:0030183	B cell differentiation	446	0.07142341	1	1	13.55743	0.07376027	1	0.009220034	0.125	426	0.0594936	1	1	16.34149	0.06119395	1	69	0.0625	0.01449275	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0048660	regulation of smooth muscle cell proliferation	447	0.0715389	1	1	13.53482	0.0738835	1	0.009235438	0.125	421	0.05865559	1	1	16.5818	0.06030708	1	68	0.0625	0.01470588	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0042742	defense response to bacterium	448	0.07325317	1	1	13.20755	0.07571429	1	0.009464286	0.125	584	0.1352175	1	1	6.917561	0.1445596	1	163	0.0625	0.006134969	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0031348	negative regulation of defense response	449	0.0732716	1	1	13.20411	0.07573399	1	0.009466749	0.125	474	0.08021788	1	1	11.99535	0.08336567	1	94	0.0625	0.0106383	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	450	0.07333724	1	1	13.19189	0.07580415	1	0.009475518	0.125	542	0.1140738	1	1	8.290901	0.1206142	1	136	0.0625	0.007352941	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0050880	regulation of blood vessel size	451	0.0734099	1	1	13.17839	0.07588182	1	0.009485227	0.125	430	0.0603309	1	1	16.10804	0.06208082	1	70	0.0625	0.01428571	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0035150	regulation of tube size	452	0.07365669	1	1	13.13272	0.07614567	1	0.009518209	0.125	431	0.06116751	1	1	15.88116	0.06296768	1	71	0.0625	0.01408451	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:1902275	regulation of chromatin organization	453	0.07368794	1	1	13.12696	0.07617908	1	0.009522384	0.125	478	0.08103788	1	1	11.86908	0.08425254	1	95	0.0625	0.01052632	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0042035	regulation of cytokine biosynthetic process	454	0.07468435	1	1	12.94582	0.07724501	1	0.009655627	0.125	474	0.08021788	1	1	11.99535	0.08336567	1	94	0.0625	0.0106383	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0000956	nuclear-transcribed mRNA catabolic process	455	0.07484718	1	1	12.91668	0.0774193	1	0.009677412	0.125	595	0.1436953	1	1	6.480244	0.1543152	1	174	0.0625	0.005747126	chr14:67760141-69760141	ZFP36L1
GO Biological Process	GO:0010906	regulation of glucose metabolic process	456	0.07487819	1	1	12.91114	0.07745249	1	0.009681562	0.125	462	0.07363316	1	1	13.11119	0.07627072	1	86	0.0625	0.01162791	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:1901565	organonitrogen compound catabolic process	457	0.07512082	1	1	4.29254	0.4659246	2	0.05824058	0.25	558	0.1225921	1	1	3.277798	0.6101657	2	688	0.125	0.002906977	chr13:27604007-29604007,chr3:4026008-6026008	ARL8B,URAD
GO Biological Process	GO:0001816	cytokine production	458	0.07521308	1	1	12.85165	0.07781104	1	0.00972638	0.125	484	0.08349377	1	1	11.50574	0.08691314	1	98	0.0625	0.01020408	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0007275	multicellular organismal development	459	0.07575372	1	1	1.721355	3.485627	6	0.4357034	0.75	181	0.01270621	1	0.7328886	2.270451	3.52353	8	3973	0.5	0.002013592	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ATXN2,FLT3,IL12B,POU5F1,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0045580	regulation of T cell differentiation	460	0.07616139	1	1	12.68602	0.07882696	1	0.00985337	0.125	468	0.07693102	1	1	12.52847	0.07981819	1	90	0.0625	0.01111111	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0009411	response to UV	461	0.07633337	1	1	12.65642	0.0790113	1	0.009876412	0.125	505	0.09163569	1	1	10.44039	0.09578183	1	108	0.0625	0.009259259	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0034142	toll-like receptor 4 signaling pathway	462	0.07637165	1	1	12.64985	0.07905233	1	0.009881541	0.125	484	0.08349377	1	1	11.50574	0.08691314	1	98	0.0625	0.01020408	chr14:102230758-104230758	TRAF3
GO Biological Process	GO:0044700	single organism signaling	463	0.07700217	1	1	1.715537	3.497448	6	0.437181	0.75	357	0.03664702	1	1	1.897056	4.217061	8	4755	0.5	0.00168244	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ARL8B,FLT3,HLA-C,IL12B,POU5F1,SH2B3,TRAF3
GO Biological Process	GO:0050658	RNA transport	464	0.07768978	1	1	12.42757	0.08046624	1	0.01005828	0.125	550	0.1172365	1	1	8.054018	0.1241616	1	140	0.0625	0.007142857	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0002478	antigen processing and presentation of exogenous peptide antigen	465	0.07775242	1	1	12.4172	0.08053347	1	0.01006668	0.125	586	0.1359915	1	1	6.875381	0.1454465	1	164	0.0625	0.006097561	chr6:30154493-32154493	HLA-C
GO Biological Process	GO:2000112	regulation of cellular macromolecule biosynthetic process	466	0.07841944	1	1	1.930875	2.5895	5	0.3236874	0.625	459	0.07249214	1	1	1.930207	3.108475	6	3505	0.375	0.00171184	chr12:110884608-112884608,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr6:30154493-32154493	ATXN2,BHLHE40,POU5F1,RCOR1,TRAF3,ZFP36L1
GO Biological Process	GO:0003073	regulation of systemic arterial blood pressure	467	0.0784405	1	1	12.30432	0.0812723	1	0.01015904	0.125	443	0.06534009	1	1	14.83635	0.06740203	1	76	0.0625	0.01315789	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0030509	BMP signaling pathway	468	0.07870105	1	1	12.26209	0.08155218	1	0.01019402	0.125	414	0.05697747	1	1	17.08428	0.05853334	1	66	0.0625	0.01515152	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:1901575	organic substance catabolic process	469	0.07908323	1	1	2.811933	1.066882	3	0.1333602	0.375	638	0.1940488	1	1	1.951926	1.536944	3	1733	0.1875	0.001731102	chr13:27604007-29604007,chr14:67760141-69760141,chr3:4026008-6026008	ARL8B,URAD,ZFP36L1
GO Biological Process	GO:0050864	regulation of B cell activation	470	0.07944019	1	1	12.1438	0.08234656	1	0.01029332	0.125	463	0.07445866	1	1	12.96049	0.07715759	1	87	0.0625	0.01149425	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0002262	myeloid cell homeostasis	471	0.07959663	1	1	12.11904	0.08251477	1	0.01031435	0.125	467	0.07610759	1	1	12.66924	0.07893132	1	89	0.0625	0.01123596	chr14:102230758-104230758	RCOR1
GO Biological Process	GO:0051250	negative regulation of lymphocyte activation	472	0.0797261	1	1	12.09863	0.08265399	1	0.01033175	0.125	480	0.08185719	1	1	11.74544	0.0851394	1	96	0.0625	0.01041667	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0040014	regulation of multicellular organism growth	473	0.07992343	1	1	12.06764	0.08286622	1	0.01035828	0.125	451	0.06783529	1	1	14.27294	0.07006264	1	79	0.0625	0.01265823	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0007507	heart development	474	0.08044411	1	1	4.128707	0.4844131	2	0.06055164	0.25	393	0.04858946	1	1	5.595844	0.3574081	2	403	0.125	0.004962779	chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,POU5F1
GO Biological Process	GO:0019884	antigen processing and presentation of exogenous antigen	475	0.080447	1	1	11.98617	0.08342952	1	0.01042869	0.125	591	0.1413909	1	1	6.593933	0.1516546	1	171	0.0625	0.005847953	chr6:30154493-32154493	HLA-C
GO Biological Process	GO:0002250	adaptive immune response	476	0.08059319	1	1	11.9636	0.08358685	1	0.01044836	0.125	537	0.1069189	1	1	8.878445	0.1126323	1	127	0.0625	0.007874016	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0006403	RNA localization	477	0.08077796	1	1	11.93521	0.08378574	1	0.01047322	0.125	556	0.1219607	1	1	7.723031	0.1294828	1	146	0.0625	0.006849315	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	478	0.08159294	1	1	11.81148	0.08466339	1	0.01058292	0.125	414	0.05697747	1	1	17.08428	0.05853334	1	66	0.0625	0.01515152	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0010740	positive regulation of intracellular protein kinase cascade	479	0.08173792	1	1	4.09131	0.488841	2	0.06110513	0.25	150	0.01007786	1	0.7014191	6.505168	0.4611718	3	520	0.1875	0.005769231	chr13:27604007-29604007,chr5:157792819-159792819	ADRA1B,FLT3,IL12B
GO Biological Process	GO:0051050	positive regulation of transport	480	0.08251847	1	1	4.069172	0.4915005	2	0.06143757	0.25	473	0.07957884	1	1	4.231004	0.4727011	2	533	0.125	0.003752345	chr5:157792819-159792819,chr6:30154493-32154493	IL12B,POU5F1
GO Biological Process	GO:0071222	cellular response to lipopolysaccharide	481	0.0829155	1	1	11.61587	0.0860891	1	0.01076114	0.125	484	0.08349377	1	1	11.50574	0.08691314	1	98	0.0625	0.01020408	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0006402	mRNA catabolic process	482	0.08298308	1	1	11.60604	0.086162	1	0.01077025	0.125	605	0.152095	1	1	6.094932	0.1640707	1	185	0.0625	0.005405405	chr14:67760141-69760141	ZFP36L1
GO Biological Process	GO:0021549	cerebellum development	483	0.08304946	1	1	11.59641	0.08623362	1	0.0107792	0.125	436	0.06367315	1	1	15.23733	0.06562829	1	74	0.0625	0.01351351	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0002027	regulation of heart rate	484	0.08350606	1	1	11.53053	0.08672631	1	0.01084079	0.125	426	0.0594936	1	1	16.34149	0.06119395	1	69	0.0625	0.01449275	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0007154	cell communication	485	0.08355089	1	1	1.686668	3.55731	6	0.4446638	0.75	376	0.04230015	1	1	1.849221	4.326146	8	4878	0.5	0.001640016	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ARL8B,FLT3,HLA-C,IL12B,POU5F1,SH2B3,TRAF3
GO Biological Process	GO:0022618	ribonucleoprotein complex assembly	486	0.08370341	1	1	11.50227	0.08693932	1	0.01086742	0.125	535	0.1061205	1	1	8.948909	0.1117455	1	126	0.0625	0.007936508	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0071219	cellular response to molecule of bacterial origin	487	0.08411454	1	1	11.44384	0.08738322	1	0.0109229	0.125	498	0.08757324	1	1	10.94721	0.09134749	1	103	0.0625	0.009708738	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0048771	tissue remodeling	488	0.08586923	1	1	11.20075	0.08927973	1	0.01115997	0.125	470	0.0793972	1	1	12.12433	0.0824788	1	93	0.0625	0.01075269	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0002761	regulation of myeloid leukocyte differentiation	489	0.08600383	1	1	11.18251	0.08942533	1	0.01117817	0.125	464	0.07528347	1	1	12.81321	0.07804445	1	88	0.0625	0.01136364	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0055086	nucleobase-containing small molecule metabolic process	490	0.08614071	1	1	3.970377	0.5037305	2	0.06296632	0.25	594	0.1433346	1	1	2.979029	0.6713597	2	757	0.125	0.002642008	chr13:27604007-29604007,chr3:4026008-6026008	ARL8B,URAD
GO Biological Process	GO:0071826	ribonucleoprotein complex subunit organization	491	0.08638501	1	1	11.13117	0.0898378	1	0.01122973	0.125	539	0.1109005	1	1	8.54214	0.1170667	1	132	0.0625	0.007575758	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0055117	regulation of cardiac muscle contraction	492	0.08651298	1	1	11.11404	0.0899763	1	0.01124704	0.125	414	0.05697747	1	1	17.08428	0.05853334	1	66	0.0625	0.01515152	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0045834	positive regulation of lipid metabolic process	493	0.0865275	1	1	11.1121	0.08999201	1	0.011249	0.125	490	0.08431103	1	1	11.38952	0.08780001	1	99	0.0625	0.01010101	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0043603	cellular amide metabolic process	494	0.08701444	1	1	11.04738	0.09051921	1	0.0113149	0.125	565	0.1258794	1	1	7.467301	0.1339172	1	151	0.0625	0.006622517	chr13:27604007-29604007	URAD
GO Biological Process	GO:0051049	regulation of transport	495	0.08757063	1	1	2.697378	1.112191	3	0.1390239	0.375	502	0.08897285	1	1	2.777248	1.080206	3	1218	0.1875	0.002463054	chr12:110884608-112884608,chr5:157792819-159792819,chr6:30154493-32154493	ATXN2,IL12B,POU5F1
GO Biological Process	GO:0009895	negative regulation of catabolic process	496	0.08772362	1	1	10.95441	0.09128745	1	0.01141093	0.125	490	0.08431103	1	1	11.38952	0.08780001	1	99	0.0625	0.01010101	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0051302	regulation of cell division	497	0.08773171	1	1	10.95336	0.09129622	1	0.01141203	0.125	474	0.08021788	1	1	11.99535	0.08336567	1	94	0.0625	0.0106383	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0048002	antigen processing and presentation of peptide antigen	498	0.08777154	1	1	10.94818	0.09133938	1	0.01141742	0.125	601	0.1490495	1	1	6.229627	0.1605233	1	181	0.0625	0.005524862	chr6:30154493-32154493	HLA-C
GO Biological Process	GO:0006942	regulation of striated muscle contraction	499	0.08876756	1	1	10.82025	0.09241929	1	0.01155241	0.125	443	0.06534009	1	1	14.83635	0.06740203	1	76	0.0625	0.01315789	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0043408	regulation of MAPK cascade	500	0.08879096	1	1	3.901926	0.5125674	2	0.06407092	0.25	454	0.06922966	1	1	4.583587	0.4363394	2	492	0.125	0.004065041	chr13:27604007-29604007,chr5:157792819-159792819	ADRA1B,FLT3
GO Cellular Component	GO:0070743	interleukin-23 complex	1	0.001879794	1	1	531.5355	0.001881342	1	0.0002351677	0.125	1	0.001773	1	1	563.7812	0.001773738	1	2	0.0625	0.5	chr5:157792819-159792819	IL12B
GO Cellular Component	GO:0043514	interleukin-12 complex	2	0.00286909	1	1	348.1048	0.002872698	1	0.0003590872	0.125	1	0.001773	1	1	563.7812	0.001773738	1	2	0.0625	0.5	chr5:157792819-159792819	IL12B
GO Cellular Component	GO:0035631	CD40 receptor complex	3	0.003814819	1	1	261.6978	0.003821202	1	0.0004776502	0.125	5	0.009715093	1	1	102.5057	0.009755557	1	11	0.0625	0.09090909	chr14:102230758-104230758	TRAF3
GO Cellular Component	GO:0042613	MHC class II protein complex	4	0.003820089	1	1	261.3362	0.003826489	1	0.0004783111	0.125	9	0.01672496	1	1	59.34539	0.01685051	1	19	0.0625	0.05263158	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0042612	MHC class I protein complex	5	0.004476057	1	1	222.9731	0.004484847	1	0.0005606058	0.125	6	0.01059388	1	1	93.96354	0.01064243	1	12	0.0625	0.08333333	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0042611	MHC protein complex	6	0.006603957	1	1	150.9863	0.006623116	1	0.0008278895	0.125	12	0.02368829	1	1	41.76157	0.02394546	1	27	0.0625	0.03703704	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0071556	integral to lumenal side of endoplasmic reticulum membrane	7	0.006711354	1	1	148.5632	0.006731144	1	0.0008413929	0.125	11	0.02108248	1	1	46.98177	0.02128485	1	24	0.0625	0.04166667	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0005768	endosome	8	0.00845739	1	1	6.547873	0.458164	3	0.0572705	0.375	8	0.01496831	1	1	5.619082	0.533895	3	602	0.1875	0.004983389	chr14:102230758-104230758,chr3:4026008-6026008,chr6:30154493-32154493	ARL8B,HLA-C,TRAF3
GO Cellular Component	GO:0044428	nuclear part	9	0.01210774	1	1	3.019193	1.656072	5	0.2070089	0.625	27	0.05709087	1	1	2.280668	2.19234	5	2472	0.3125	0.002022654	chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,BHLHE40,POU5F1,RAD51B,RCOR1
GO Cellular Component	GO:0051233	spindle midzone	10	0.01300999	1	1	76.42546	0.01308464	1	0.001635581	0.125	7	0.01410173	1	1	70.47266	0.0141899	1	16	0.0625	0.0625	chr3:4026008-6026008	ARL8B
GO Cellular Component	GO:0070013	intracellular organelle lumen	11	0.01513597	1	1	2.868657	1.742976	5	0.217872	0.625	34	0.07731582	1	1	2.095841	2.385677	5	2690	0.3125	0.001858736	chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr6:30154493-32154493	BHLHE40,FLT3,POU5F1,RAD51B,RCOR1
GO Cellular Component	GO:0012507	ER to Golgi transport vesicle membrane	12	0.01576191	1	1	63.00529	0.01587168	1	0.00198396	0.125	15	0.02974325	1	1	33.1636	0.03015354	1	34	0.0625	0.02941176	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0043233	organelle lumen	13	0.01679993	1	1	2.800468	1.785416	5	0.223177	0.625	36	0.08353257	1	1	2.050114	2.438889	5	2750	0.3125	0.001818182	chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr6:30154493-32154493	BHLHE40,FLT3,POU5F1,RAD51B,RCOR1
GO Cellular Component	GO:0031974	membrane-enclosed lumen	14	0.01757277	1	1	2.771473	1.804095	5	0.2255118	0.625	41	0.08892762	1	1	2.013504	2.483233	5	2800	0.3125	0.001785714	chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr6:30154493-32154493	BHLHE40,FLT3,POU5F1,RAD51B,RCOR1
GO Cellular Component	GO:0010494	cytoplasmic stress granule	15	0.01778258	1	1	55.79583	0.01792249	1	0.002240311	0.125	14	0.0262876	1	1	37.58542	0.02660606	1	30	0.0625	0.03333333	chr12:110884608-112884608	ATXN2
GO Cellular Component	GO:0030134	ER to Golgi transport vesicle	16	0.0195006	1	1	50.84135	0.01966903	1	0.002458629	0.125	19	0.03404665	1	1	28.91186	0.03458788	1	39	0.0625	0.02564103	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0010008	endosome membrane	17	0.02297889	1	1	8.209311	0.2436258	2	0.03045322	0.25	18	0.03399239	1	1	6.813066	0.2935536	2	331	0.125	0.006042296	chr3:4026008-6026008,chr6:30154493-32154493	ARL8B,HLA-C
GO Cellular Component	GO:0030670	phagocytic vesicle membrane	18	0.0240284	1	1	41.17793	0.02428485	1	0.003035607	0.125	23	0.04259982	1	1	23.01148	0.04345657	1	49	0.0625	0.02040816	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0044440	endosomal part	19	0.02406028	1	1	8.010501	0.2496723	2	0.03120904	0.25	20	0.03570368	1	1	6.632721	0.3015354	2	340	0.125	0.005882353	chr3:4026008-6026008,chr6:30154493-32154493	ARL8B,HLA-C
GO Cellular Component	GO:0005844	polysome	20	0.02538774	1	1	38.94949	0.02567428	1	0.003209285	0.125	12	0.02368829	1	1	41.76157	0.02394546	1	27	0.0625	0.03703704	chr12:110884608-112884608	ATXN2
GO Cellular Component	GO:0005634	nucleus	21	0.02606134	1	1	1.835801	3.813049	7	0.4766312	0.875	57	0.1326339	1	1	1.4851	5.386841	8	6074	0.5	0.001317089	chr12:110884608-112884608,chr14:102230758-104230758,chr14:67760141-69760141,chr3:187115682-189115682,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ATXN2,BHLHE40,LPP,POU5F1,RAD51B,RCOR1,ZFP36L1
GO Cellular Component	GO:0045335	phagocytic vesicle	22	0.03386623	1	1	29.08762	0.03437889	1	0.004297361	0.125	25	0.05697747	1	1	17.08428	0.05853334	1	66	0.0625	0.01515152	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0031981	nuclear lumen	23	0.03603842	1	1	2.85991	1.398646	4	0.1748307	0.5	47	0.1039827	1	1	2.166306	1.846461	4	2082	0.25	0.00192123	chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr6:30154493-32154493	BHLHE40,POU5F1,RAD51B,RCOR1
GO Cellular Component	GO:0005737	cytoplasm	24	0.04232164	1	1	1.48484	5.387786	8	0.6734732	1	10	0.01725242	1	1	1.550324	8.385344	13	9455	0.8125	0.001374934	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:187115682-189115682,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ARL8B,ATXN2,BHLHE40,FLT3,HLA-C,IL12B,LPP,POU5F1,SH2B3,TPRG1,TRAF3,URAD,ZFP36L1
GO Cellular Component	GO:0030658	transport vesicle membrane	25	0.04818764	1	1	20.31066	0.04923524	1	0.006154404	0.125	29	0.06534009	1	1	14.83635	0.06740203	1	76	0.0625	0.01315789	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0035770	ribonucleoprotein granule	26	0.04972331	1	1	19.66961	0.05083986	1	0.006354982	0.125	35	0.08103788	1	1	11.86908	0.08425254	1	95	0.0625	0.01052632	chr12:110884608-112884608	ATXN2
GO Cellular Component	GO:0030176	integral to endoplasmic reticulum membrane	27	0.05381541	1	1	18.14	0.05512679	1	0.006890849	0.125	38	0.08675871	1	1	11.05453	0.09046062	1	102	0.0625	0.009803922	chr6:30154493-32154493	HLA-C
GO Cellular Component	GO:0031902	late endosome membrane	28	0.05438154	1	1	17.94651	0.05572115	1	0.006965144	0.125	32	0.07693102	1	1	12.52847	0.07981819	1	90	0.0625	0.01111111	chr3:4026008-6026008	ARL8B
GO Cellular Component	GO:0043231	intracellular membrane-bounded organelle	29	0.05591217	1	1	1.434041	5.578639	8	0.6973299	1	16	0.03068624	1	1	1.464074	8.87933	13	10012	0.8125	0.001298442	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:187115682-189115682,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ARL8B,ATXN2,BHLHE40,FLT3,HLA-C,LPP,POU5F1,RAD51B,RCOR1,TRAF3,URAD,ZFP36L1
GO Cellular Component	GO:0043227	membrane-bounded organelle	30	0.05712556	1	1	1.430198	5.593631	8	0.6992039	1	17	0.03173166	1	1	1.459119	8.909484	13	10046	0.8125	0.001294047	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:187115682-189115682,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ARL8B,ATXN2,BHLHE40,FLT3,HLA-C,LPP,POU5F1,RAD51B,RCOR1,TRAF3,URAD,ZFP36L1
