Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0045765	regulation of angiogenesis	215	0.1415193	1	1	6.61616	0.1511451	1	0.01889313	0.125	204	0.1280586	1	1	7.33374	0.1363561	1	164	0.06666667	0.006097561	chr17:63224775-65224775	APOH
GO Biological Process	GO:0006650	glycerophospholipid metabolic process	216	0.142119	1	1	6.586286	0.1518306	1	0.01897883	0.125	236	0.1716535	1	1	5.345481	0.1870739	1	225	0.06666667	0.004444444	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0030336	negative regulation of cell migration	217	0.1421854	1	1	6.582993	0.1519066	1	0.01898832	0.125	186	0.1080868	1	1	8.779075	0.1139072	1	137	0.06666667	0.00729927	chr17:63224775-65224775	APOH
GO Biological Process	GO:2000116	regulation of cysteine-type endopeptidase activity	218	0.1425342	1	1	6.565751	0.1523055	1	0.01903819	0.125	211	0.1476124	1	1	6.297033	0.1588049	1	191	0.06666667	0.005235602	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0006470	protein dephosphorylation	219	0.1430686	1	1	6.539494	0.152917	1	0.01911463	0.125	197	0.1214482	1	1	7.75957	0.1288731	1	155	0.06666667	0.006451613	chr3:171274232-173274232	NCEH1
GO Biological Process	GO:0006417	regulation of translation	220	0.1440721	1	1	6.490713	0.1540663	1	0.01925828	0.125	246	0.1834354	1	1	4.969972	0.2012084	1	242	0.06666667	0.004132231	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:2000146	negative regulation of cell motility	221	0.1457979	1	1	6.408388	0.1560455	1	0.01950569	0.125	190	0.1103268	1	1	8.590952	0.1164015	1	140	0.06666667	0.007142857	chr17:63224775-65224775	APOH
GO Biological Process	GO:0010627	regulation of intracellular protein kinase cascade	222	0.1477664	1	1	2.889905	0.6920643	2	0.08650803	0.25	202	0.1252173	1	1	3.233154	0.618591	2	744	0.1333333	0.002688172	chr18:28804863-30804863,chr3:171274232-173274232	GAREM,TNFSF10
GO Biological Process	GO:0050727	regulation of inflammatory response	223	0.1478855	1	1	6.311364	0.1584444	1	0.01980554	0.125	225	0.162537	1	1	5.67327	0.1762652	1	212	0.06666667	0.004716981	chr1:195710916-197710916	CFH
GO Biological Process	GO:0070372	regulation of ERK1 and ERK2 cascade	224	0.1481988	1	1	6.297039	0.1588048	1	0.0198506	0.125	184	0.1058416	1	1	8.975622	0.1114129	1	134	0.06666667	0.007462687	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0002697	regulation of immune effector process	225	0.1491652	1	1	6.25323	0.1599173	1	0.01998967	0.125	251	0.1896093	1	1	4.791766	0.2086913	1	251	0.06666667	0.003984064	chr1:195710916-197710916	CFH
GO Biological Process	GO:0006955	immune response	226	0.1509229	1	1	2.853026	0.7010102	2	0.08762627	0.25	267	0.2348379	1	1	2.167087	0.9228978	2	1110	0.1333333	0.001801802	chr1:195710916-197710916,chr3:171274232-173274232	CFH,TNFSF10
GO Biological Process	GO:0010001	glial cell differentiation	227	0.1509867	1	1	6.172178	0.1620174	1	0.02025217	0.125	176	0.09605105	1	1	9.939945	0.1006042	1	121	0.06666667	0.008264463	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0051271	negative regulation of cellular component movement	228	0.1510493	1	1	6.16943	0.1620895	1	0.02026119	0.125	192	0.1140484	1	1	8.294713	0.1205587	1	145	0.06666667	0.006896552	chr17:63224775-65224775	APOH
GO Biological Process	GO:0043687	post-translational protein modification	229	0.1514096	1	1	6.153639	0.1625055	1	0.02031318	0.125	214	0.1504742	1	1	6.167863	0.1621307	1	195	0.06666667	0.005128205	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0008202	steroid metabolic process	230	0.1531207	1	1	6.079669	0.1644826	1	0.02056033	0.125	245	0.1806773	1	1	5.053501	0.1978826	1	238	0.06666667	0.004201681	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0044699	single-organism process	231	0.1572656	1	1	1.260146	6.348472	8	0.793559	1	191	0.1132306	1	1	1.29768	9.24727	12	11122	0.8	0.001078943	chr11:60549025-62549025,chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr1:195710916-197710916,chr3:171274232-173274232,chr3:185449122-187449122	APOH,CADM4,CFH,EIF4A2,GAREM,KNG1,MEP1B,MYRF,NCEH1,PLAUR,SERPINA1,TNFSF10
GO Biological Process	GO:0006412	translation	232	0.1583683	1	1	5.86276	0.1705681	1	0.02132101	0.125	282	0.2616315	1	1	3.331671	0.3001497	1	361	0.06666667	0.002770083	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0001508	regulation of action potential	233	0.1614213	1	1	5.743037	0.1741239	1	0.02176549	0.125	195	0.1199729	1	1	7.861002	0.1272102	1	153	0.06666667	0.006535948	chr11:60549025-62549025	MYRF
GO Biological Process	GO:1901342	regulation of vasculature development	234	0.1630632	1	1	5.680498	0.1760409	1	0.02200511	0.125	207	0.1396959	1	1	6.681852	0.1496591	1	180	0.06666667	0.005555556	chr17:63224775-65224775	APOH
GO Biological Process	GO:0010038	response to metal ion	235	0.1630731	1	1	5.680124	0.1760525	1	0.02200656	0.125	238	0.1730478	1	1	5.298385	0.1887368	1	227	0.06666667	0.004405286	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0001666	response to hypoxia	236	0.163274	1	1	5.672559	0.1762873	1	0.02203591	0.125	233	0.1688584	1	1	5.442232	0.1837481	1	221	0.06666667	0.004524887	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0070887	cellular response to chemical stimulus	237	0.1661049	1	1	2.053646	1.460816	3	0.182602	0.375	254	0.1969383	1	1	1.93573	1.549803	3	1864	0.2	0.001609442	chr18:28804863-30804863,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,GAREM,NCEH1
GO Biological Process	GO:0036293	response to decreased oxygen levels	238	0.1662313	1	1	5.563311	0.1797491	1	0.02246863	0.125	235	0.1709556	1	1	5.369345	0.1862424	1	224	0.06666667	0.004464286	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0016311	dephosphorylation	239	0.1674281	1	1	5.52019	0.1811532	1	0.02264415	0.125	216	0.1540388	1	1	6.013667	0.1662879	1	200	0.06666667	0.005	chr3:171274232-173274232	NCEH1
GO Biological Process	GO:0032496	response to lipopolysaccharide	240	0.1678078	1	1	5.506638	0.181599	1	0.02269987	0.125	220	0.1597132	1	1	5.782372	0.1729394	1	208	0.06666667	0.004807692	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0006644	phospholipid metabolic process	241	0.1693975	1	1	5.450558	0.1834675	1	0.02293343	0.125	259	0.2078707	1	1	4.326379	0.2311402	1	278	0.06666667	0.003597122	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0006936	muscle contraction	242	0.1697738	1	1	5.437436	0.1839102	1	0.02298877	0.125	217	0.1554607	1	1	5.954125	0.1679508	1	202	0.06666667	0.004950495	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0042063	gliogenesis	243	0.1706744	1	1	5.406266	0.1849705	1	0.02312132	0.125	187	0.1088341	1	1	8.715459	0.1147387	1	138	0.06666667	0.007246377	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0002237	response to molecule of bacterial origin	244	0.1708458	1	1	5.400372	0.1851724	1	0.02314656	0.125	231	0.1674575	1	1	5.491933	0.1820853	1	219	0.06666667	0.00456621	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0097190	apoptotic signaling pathway	245	0.1718498	1	1	5.366076	0.1863559	1	0.02329449	0.125	262	0.21121	1	1	4.249941	0.2352974	1	283	0.06666667	0.003533569	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0040013	negative regulation of locomotion	246	0.1719044	1	1	5.364222	0.1864203	1	0.02330254	0.125	203	0.1258603	1	1	7.470393	0.1338618	1	161	0.06666667	0.00621118	chr17:63224775-65224775	APOH
GO Biological Process	GO:0019221	cytokine-mediated signaling pathway	247	0.17209	1	1	5.357929	0.1866393	1	0.02332991	0.125	268	0.2361627	1	1	3.746833	0.2668921	1	321	0.06666667	0.003115265	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0070482	response to oxygen levels	248	0.1743217	1	1	5.283317	0.189275	1	0.02365938	0.125	244	0.1799865	1	1	5.074824	0.1970512	1	237	0.06666667	0.004219409	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0010638	positive regulation of organelle organization	249	0.1758158	1	1	5.234418	0.1910432	1	0.0238804	0.125	251	0.1896093	1	1	4.791766	0.2086913	1	251	0.06666667	0.003984064	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0007173	epidermal growth factor receptor signaling pathway	250	0.1782	1	1	5.158084	0.1938704	1	0.02423381	0.125	212	0.1483286	1	1	6.264236	0.1596364	1	192	0.06666667	0.005208333	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0038127	ERBB signaling pathway	251	0.1783114	1	1	5.154566	0.1940028	1	0.02425035	0.125	213	0.1490444	1	1	6.231779	0.1604678	1	193	0.06666667	0.005181347	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0060255	regulation of macromolecule metabolic process	252	0.1896838	1	1	1.524057	3.280718	5	0.4100897	0.625	228	0.1637921	1	1	1.557272	3.852891	6	4634	0.4	0.001294778	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr1:195710916-197710916,chr3:185449122-187449122	CFH,EIF4A2,MYRF,PLAUR,SERPINA1,SERPINA6
GO Biological Process	GO:0009967	positive regulation of signal transduction	253	0.1913847	1	1	2.462938	0.8120384	2	0.1015048	0.25	224	0.1619755	1	1	2.758563	0.7250152	2	872	0.1333333	0.002293578	chr18:28804863-30804863,chr3:171274232-173274232	GAREM,TNFSF10
GO Biological Process	GO:0051047	positive regulation of secretion	254	0.191584	1	1	4.764709	0.2098764	1	0.02623455	0.125	241	0.1758298	1	1	5.206638	0.1920625	1	231	0.06666667	0.004329004	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0044707	single-multicellular organism process	255	0.1990068	1	1	1.395905	4.298287	6	0.5372858	0.75	310	0.3200789	1	1	1.274532	4.70761	6	5662	0.4	0.001059696	chr11:60549025-62549025,chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr3:185449122-187449122	APOH,KNG1,MEP1B,MYRF,PLAUR,SERPINA1
GO Biological Process	GO:0006874	cellular calcium ion homeostasis	256	0.1992194	1	1	4.563881	0.2191118	1	0.02738897	0.125	243	0.1792951	1	1	5.096328	0.1962197	1	236	0.06666667	0.004237288	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0002252	immune effector process	257	0.2029263	1	1	4.471809	0.2236231	1	0.02795289	0.125	290	0.2783724	1	1	3.099828	0.3225985	1	388	0.06666667	0.00257732	chr1:195710916-197710916	CFH
GO Biological Process	GO:0097305	response to alcohol	258	0.2039762	1	1	4.446336	0.2249043	1	0.02811304	0.125	237	0.172351	1	1	5.321829	0.1879053	1	226	0.06666667	0.004424779	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0072503	cellular divalent inorganic cation homeostasis	259	0.2040981	1	1	4.443396	0.2250531	1	0.02813163	0.125	249	0.1868707	1	1	4.869366	0.2053656	1	247	0.06666667	0.004048583	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0003012	muscle system process	260	0.2057555	1	1	4.403757	0.2270788	1	0.02838486	0.125	246	0.1834354	1	1	4.969972	0.2012084	1	242	0.06666667	0.004132231	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0010033	response to organic substance	261	0.2073098	1	1	1.857235	1.615305	3	0.2019131	0.375	272	0.2395908	1	1	1.75667	1.707777	3	2054	0.2	0.001460565	chr14:93844947-95844947,chr18:28804863-30804863,chr3:185449122-187449122	EIF4A2,GAREM,SERPINA1
GO Biological Process	GO:0019048	modulation by virus of host morphology or physiology	262	0.208415	1	1	4.341464	0.230337	1	0.02879213	0.125	279	0.2547077	1	1	3.436381	0.2910038	1	350	0.06666667	0.002857143	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0055074	calcium ion homeostasis	263	0.2088436	1	1	4.331573	0.230863	1	0.02885788	0.125	250	0.1875562	1	1	4.849731	0.206197	1	248	0.06666667	0.004032258	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0010647	positive regulation of cell communication	264	0.2107672	1	1	2.316435	0.8633957	2	0.1079245	0.25	242	0.1759883	1	1	2.617483	0.7640929	2	919	0.1333333	0.002176279	chr18:28804863-30804863,chr3:171274232-173274232	GAREM,TNFSF10
GO Biological Process	GO:0051704	multi-organism process	265	0.210831	1	1	2.315985	0.8635633	2	0.1079454	0.25	309	0.3187171	1	1	1.74943	1.143229	2	1375	0.1333333	0.001454545	chr14:93844947-95844947,chr3:185449122-187449122	EIF4A2,SERPINA1
GO Biological Process	GO:0023056	positive regulation of signaling	266	0.2109611	1	1	2.315069	0.8639051	2	0.1079881	0.25	240	0.1750869	1	1	2.626055	0.7615986	2	916	0.1333333	0.002183406	chr18:28804863-30804863,chr3:171274232-173274232	GAREM,TNFSF10
GO Biological Process	GO:0044003	modification by symbiont of host morphology or physiology	267	0.2115281	1	1	4.270526	0.2341632	1	0.0292704	0.125	280	0.2591207	1	1	3.369001	0.2968239	1	357	0.06666667	0.00280112	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0072507	divalent inorganic cation homeostasis	268	0.2147403	1	1	4.199478	0.2381248	1	0.02976561	0.125	253	0.1964181	1	1	4.608174	0.2170057	1	261	0.06666667	0.003831418	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0051969	regulation of transmission of nerve impulse	269	0.2159418	1	1	4.173442	0.2396104	1	0.02995129	0.125	225	0.162537	1	1	5.67327	0.1762652	1	212	0.06666667	0.004716981	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0002253	activation of immune response	270	0.2203934	1	1	4.079439	0.2451317	1	0.03064147	0.125	276	0.2458081	1	1	3.579563	0.2793637	1	336	0.06666667	0.00297619	chr1:195710916-197710916	CFH
GO Biological Process	GO:0010035	response to inorganic substance	271	0.2221285	1	1	4.043815	0.2472912	1	0.0309114	0.125	271	0.2393906	1	1	3.689366	0.2710493	1	326	0.06666667	0.003067485	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	272	0.2233145	1	1	4.019782	0.2487697	1	0.03109622	0.125	287	0.2722138	1	1	3.181834	0.3142841	1	378	0.06666667	0.002645503	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0051701	interaction with host	273	0.2249089	1	1	3.987868	0.2507606	1	0.03134507	0.125	293	0.2820442	1	1	3.052623	0.3275872	1	394	0.06666667	0.002538071	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0035821	modification of morphology or physiology of other organism	274	0.2258413	1	1	3.969413	0.2519264	1	0.0314908	0.125	291	0.2802105	1	1	3.076044	0.3250928	1	391	0.06666667	0.002557545	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0009617	response to bacterium	275	0.2268264	1	1	3.950078	0.2531596	1	0.03164494	0.125	284	0.2628839	1	1	3.313315	0.3018125	1	363	0.06666667	0.002754821	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0032501	multicellular organismal process	276	0.2270202	1	1	1.353822	4.431897	6	0.5539872	0.75	325	0.3591508	1	1	1.22582	4.894684	6	5887	0.4	0.001019195	chr11:60549025-62549025,chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr3:185449122-187449122	APOH,KNG1,MEP1B,MYRF,PLAUR,SERPINA1
GO Biological Process	GO:1901135	carbohydrate derivative metabolic process	277	0.2278496	1	1	2.202724	0.9079665	2	0.1134958	0.25	285	0.2638525	1	1	2.00122	0.9993903	2	1202	0.1333333	0.001663894	chr14:93844947-95844947,chr19:43153100-45153100	PLAUR,SERPINA6
GO Biological Process	GO:0031644	regulation of neurological system process	278	0.2280637	1	1	3.926031	0.2547102	1	0.03183877	0.125	238	0.1730478	1	1	5.298385	0.1887368	1	227	0.06666667	0.004405286	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0006397	mRNA processing	279	0.2308702	1	1	3.872431	0.2582357	1	0.03227947	0.125	296	0.2905439	1	1	2.947876	0.3392273	1	408	0.06666667	0.00245098	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0090066	regulation of anatomical structure size	280	0.2340555	1	1	3.813144	0.2622508	1	0.03278135	0.125	255	0.1984503	1	1	4.555808	0.2195	1	264	0.06666667	0.003787879	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0080090	regulation of primary metabolic process	281	0.2350032	1	1	1.432205	3.49112	5	0.43639	0.625	256	0.2033874	1	1	1.465259	4.09484	6	4925	0.4	0.001218274	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr1:195710916-197710916,chr3:185449122-187449122	CFH,EIF4A2,MYRF,PLAUR,SERPINA1,SERPINA6
GO Biological Process	GO:1901658	glycosyl compound catabolic process	282	0.2353421	1	1	3.789649	0.2638767	1	0.03298459	0.125	303	0.2995466	1	1	2.843341	0.3516989	1	423	0.06666667	0.002364066	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0044700	single organism signaling	283	0.2364434	1	1	1.429614	3.497448	5	0.437181	0.625	324	0.3590006	1	1	1.264704	3.953495	5	4755	0.3333333	0.001051525	chr11:60549025-62549025,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,GAREM,MYRF,PLAUR,TNFSF10
GO Biological Process	GO:0008015	blood circulation	284	0.2387884	1	1	3.727955	0.2682436	1	0.03353044	0.125	259	0.2078707	1	1	4.326379	0.2311402	1	278	0.06666667	0.003597122	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0003013	circulatory system process	285	0.24038	1	1	3.700055	0.2702662	1	0.03378328	0.125	261	0.209208	1	1	4.295476	0.2328031	1	280	0.06666667	0.003571429	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0010608	posttranscriptional regulation of gene expression	286	0.2403802	1	1	3.700052	0.2702665	1	0.03378331	0.125	294	0.2850907	1	1	3.014369	0.3317444	1	399	0.06666667	0.002506266	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0043085	positive regulation of catalytic activity	287	0.2455968	1	1	2.097005	0.9537413	2	0.1192177	0.25	269	0.2367216	1	1	2.155436	0.9278865	2	1116	0.1333333	0.001792115	chr17:63224775-65224775,chr3:171274232-173274232	APOH,TNFSF10
GO Biological Process	GO:0071345	cellular response to cytokine stimulus	288	0.2459521	1	1	3.605206	0.2773766	1	0.03467208	0.125	307	0.3066718	1	1	2.764904	0.3616762	1	435	0.06666667	0.002298851	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0006875	cellular metal ion homeostasis	289	0.2497437	1	1	3.543067	0.2822414	1	0.03528017	0.125	274	0.2438882	1	1	3.611812	0.2768694	1	333	0.06666667	0.003003003	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0007154	cell communication	290	0.2502813	1	1	1.405556	3.55731	5	0.4446638	0.625	337	0.3822999	1	1	1.232814	4.055762	5	4878	0.3333333	0.00102501	chr11:60549025-62549025,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,GAREM,MYRF,PLAUR,TNFSF10
GO Biological Process	GO:0032844	regulation of homeostatic process	291	0.2561689	1	1	3.441934	0.2905343	1	0.03631679	0.125	258	0.2072013	1	1	4.341998	0.2303087	1	277	0.06666667	0.003610108	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0044248	cellular catabolic process	292	0.2596133	1	1	2.021024	0.9895975	2	0.1236997	0.25	340	0.3876801	1	1	1.50813	1.326146	2	1595	0.1333333	0.001253918	chr14:93844947-95844947,chr3:185449122-187449122	EIF4A2,SERPINA6
GO Biological Process	GO:0050678	regulation of epithelial cell proliferation	293	0.2616797	1	1	3.359117	0.2976973	1	0.03721216	0.125	231	0.1674575	1	1	5.491933	0.1820853	1	219	0.06666667	0.00456621	chr17:63224775-65224775	APOH
GO Biological Process	GO:0050778	positive regulation of immune response	294	0.2636075	1	1	3.330957	0.300214	1	0.03752675	0.125	300	0.2977546	1	1	2.863651	0.3492046	1	420	0.06666667	0.002380952	chr1:195710916-197710916	CFH
GO Biological Process	GO:0030003	cellular cation homeostasis	295	0.2652238	1	1	3.30766	0.3023285	1	0.03779107	0.125	281	0.2610045	1	1	3.340926	0.2993182	1	360	0.06666667	0.002777778	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0090407	organophosphate biosynthetic process	296	0.265297	1	1	3.306611	0.3024244	1	0.03780305	0.125	305	0.3025237	1	1	2.810125	0.3558561	1	428	0.06666667	0.002336449	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0009719	response to endogenous stimulus	297	0.2681936	1	1	1.977367	1.011446	2	0.1264308	0.25	275	0.24427	1	1	2.110058	0.947841	2	1140	0.1333333	0.001754386	chr14:93844947-95844947,chr18:28804863-30804863	GAREM,SERPINA1
GO Biological Process	GO:0044765	single-organism transport	298	0.2695779	1	1	1.638859	1.830542	3	0.2288177	0.375	331	0.3714868	1	1	1.384574	2.166731	3	2606	0.2	0.00115119	chr14:93844947-95844947,chr17:63224775-65224775,chr3:185449122-187449122	APOH,KNG1,SERPINA1
GO Biological Process	GO:0006873	cellular ion homeostasis	299	0.2711363	1	1	3.224782	0.3100985	1	0.03876231	0.125	286	0.2697367	1	1	3.215865	0.3109584	1	374	0.06666667	0.002673797	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0048545	response to steroid hormone stimulus	300	0.2745465	1	1	3.178588	0.3146051	1	0.03932564	0.125	266	0.2309716	1	1	3.842599	0.2602406	1	313	0.06666667	0.003194888	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0051649	establishment of localization in cell	301	0.2746096	1	1	1.946013	1.027743	2	0.1284678	0.25	320	0.3512123	1	1	1.627515	1.228868	2	1478	0.1333333	0.00135318	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Biological Process	GO:0048522	positive regulation of cellular process	302	0.2747807	1	1	1.465763	2.728954	4	0.3411192	0.5	295	0.2902742	1	1	1.454333	2.750402	4	3308	0.2666667	0.00120919	chr11:60549025-62549025,chr18:28804863-30804863,chr3:171274232-173274232,chr3:185449122-187449122	GAREM,KNG1,MYRF,TNFSF10
GO Biological Process	GO:0031347	regulation of defense response	303	0.2749451	1	1	3.173261	0.3151332	1	0.03939165	0.125	312	0.3247667	1	1	2.580973	0.3874508	1	466	0.06666667	0.002145923	chr1:195710916-197710916	CFH
GO Biological Process	GO:0055065	metal ion homeostasis	304	0.2763847	1	1	3.154156	0.317042	1	0.03963025	0.125	288	0.2734494	1	1	3.165088	0.315947	1	380	0.06666667	0.002631579	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0042391	regulation of membrane potential	305	0.2841808	1	1	3.054014	0.327438	1	0.04092975	0.125	265	0.2171877	1	1	4.11895	0.2427803	1	292	0.06666667	0.003424658	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0030155	regulation of cell adhesion	306	0.2910332	1	1	2.970376	0.3366578	1	0.04208222	0.125	263	0.2125421	1	1	4.220117	0.2369603	1	285	0.06666667	0.003508772	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0055080	cation homeostasis	307	0.2961338	1	1	2.910605	0.3435712	1	0.0429464	0.125	300	0.2977546	1	1	2.863651	0.3492046	1	420	0.06666667	0.002380952	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0016032	viral process	308	0.299282	1	1	2.874718	0.3478602	1	0.04348253	0.125	348	0.4026748	1	1	1.974932	0.5063467	1	609	0.06666667	0.001642036	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0044764	multi-organism cellular process	309	0.2999669	1	1	2.867009	0.3487956	1	0.04359945	0.125	349	0.4037024	1	1	1.968467	0.5080095	1	611	0.06666667	0.001636661	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:1901657	glycosyl compound metabolic process	310	0.3008212	1	1	2.857442	0.3499633	1	0.04374541	0.125	336	0.3817732	1	1	2.113767	0.4730891	1	569	0.06666667	0.001757469	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0016071	mRNA metabolic process	311	0.3018191	1	1	2.846335	0.351329	1	0.04391612	0.125	350	0.4062641	1	1	1.952489	0.5121667	1	616	0.06666667	0.001623377	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0008610	lipid biosynthetic process	312	0.3070849	1	1	2.788904	0.3585638	1	0.04482047	0.125	318	0.3401667	1	1	2.439621	0.4098997	1	493	0.06666667	0.002028398	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0044802	single-organism membrane organization	313	0.3099148	1	1	2.758835	0.3624718	1	0.04530897	0.125	319	0.3508065	1	1	2.349089	0.425697	1	512	0.06666667	0.001953125	chr11:60549025-62549025	MYRF
GO Biological Process	GO:1901136	carbohydrate derivative catabolic process	314	0.3104897	1	1	2.752793	0.3632675	1	0.04540843	0.125	328	0.365107	1	1	2.235564	0.4473145	1	538	0.06666667	0.001858736	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0055082	cellular chemical homeostasis	315	0.3121076	1	1	2.735906	0.3655097	1	0.04568871	0.125	304	0.3001429	1	1	2.836635	0.3525303	1	424	0.06666667	0.002358491	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0010646	regulation of cell communication	316	0.3138829	1	1	1.518502	1.975631	3	0.2469539	0.375	299	0.293878	1	1	1.579081	1.899839	3	2285	0.2	0.00131291	chr11:60549025-62549025,chr18:28804863-30804863,chr3:171274232-173274232	GAREM,MYRF,TNFSF10
GO Biological Process	GO:0023051	regulation of signaling	317	0.3143291	1	1	1.517397	1.97707	3	0.2471337	0.375	298	0.293161	1	1	1.581157	1.897345	3	2282	0.2	0.001314636	chr11:60549025-62549025,chr18:28804863-30804863,chr3:171274232-173274232	GAREM,MYRF,TNFSF10
GO Biological Process	GO:0043410	positive regulation of MAPK cascade	318	0.3152776	1	1	2.703315	0.3699162	1	0.04623953	0.125	277	0.2477235	1	1	3.547886	0.281858	1	339	0.06666667	0.002949853	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0044237	cellular metabolic process	319	0.3157967	1	1	1.249599	4.801539	6	0.6001923	0.75	433	0.7554026	1	1	0.8764149	6.846073	6	8234	0.4	0.0007286859	chr11:60549025-62549025,chr14:93844947-95844947,chr17:63224775-65224775,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	APOH,EIF4A2,MYRF,NCEH1,PLAUR,SERPINA6
GO Biological Process	GO:0050801	ion homeostasis	320	0.31591	1	1	2.696889	0.3707975	1	0.04634969	0.125	311	0.3218783	1	1	2.608966	0.3832936	1	461	0.06666667	0.002169197	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0044093	positive regulation of molecular function	321	0.318272	1	1	1.757346	1.13808	2	0.1422599	0.25	302	0.2987423	1	1	1.833435	1.090849	2	1312	0.1333333	0.00152439	chr17:63224775-65224775,chr3:171274232-173274232	APOH,TNFSF10
GO Biological Process	GO:0051707	response to other organism	322	0.3204475	1	1	2.651525	0.3771414	1	0.04714268	0.125	343	0.3975122	1	1	2.007902	0.4980323	1	599	0.06666667	0.001669449	chr14:93844947-95844947	SERPINA1
