Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0009123	nucleoside monophosphate metabolic process	212	0.1269073	1	1	7.440121	0.1344064	1	0.01920092	0.1428571	223	0.1479267	1	1	6.290446	0.1589712	1	239	0.08333333	0.0041841	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0050670	regulation of lymphocyte proliferation	213	0.1279678	1	1	7.374722	0.1355983	1	0.01937119	0.1428571	198	0.09657525	1	1	9.890899	0.101103	1	152	0.08333333	0.006578947	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0032944	regulation of mononuclear cell proliferation	214	0.1284259	1	1	7.3468	0.1361137	1	0.01944481	0.1428571	200	0.09718127	1	1	9.826253	0.1017682	1	153	0.08333333	0.006535948	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0015031	protein transport	215	0.1285501	1	1	3.129528	0.639074	2	0.09129628	0.2857143	231	0.1603425	1	1	2.768723	0.7223546	2	1086	0.1666667	0.001841621	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,MVB12B
GO Biological Process	GO:0070663	regulation of leukocyte proliferation	216	0.1337216	1	1	7.037936	0.1420871	1	0.02029816	0.1428571	203	0.1002058	1	1	9.515295	0.105094	1	158	0.08333333	0.006329114	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0045184	establishment of protein localization	217	0.1354771	1	1	3.0334	0.6593262	2	0.09418946	0.2857143	233	0.166525	1	1	2.703987	0.7396486	2	1112	0.1666667	0.001798561	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,MVB12B
GO Biological Process	GO:1902105	regulation of leukocyte differentiation	218	0.1364446	1	1	6.888441	0.1451707	1	0.02073868	0.1428571	210	0.1199358	1	1	7.871291	0.127044	1	191	0.08333333	0.005235602	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0044282	small molecule catabolic process	219	0.1394629	1	1	6.72954	0.1485986	1	0.02122837	0.1428571	228	0.1570741	1	1	5.895752	0.1696137	1	255	0.08333333	0.003921569	chr7:93953895-95953895	PON1
GO Biological Process	GO:0002683	negative regulation of immune system process	220	0.1416436	1	1	6.61894	0.1510816	1	0.02158309	0.1428571	212	0.1223002	1	1	7.709829	0.1297046	1	195	0.08333333	0.005128205	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0001819	positive regulation of cytokine production	221	0.1431467	1	1	6.544662	0.1527963	1	0.02182804	0.1428571	227	0.1530833	1	1	6.062164	0.1649576	1	248	0.08333333	0.004032258	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0051098	regulation of binding	222	0.1461742	1	1	6.399687	0.1562576	1	0.02232252	0.1428571	209	0.1187514	1	1	7.954586	0.1257137	1	189	0.08333333	0.005291005	chr7:93953895-95953895	PON1
GO Biological Process	GO:0050793	regulation of developmental process	223	0.148211	1	1	2.141743	1.400728	3	0.200104	0.4285714	192	0.08258587	1	1	2.833072	1.058921	3	1592	0.25	0.001884422	chr16:55993161-57993161,chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,CETP,LILRB2
GO Biological Process	GO:0035023	regulation of Rho protein signal transduction	224	0.1505419	1	1	6.200783	0.16127	1	0.02303857	0.1428571	208	0.1169721	1	1	8.082885	0.1237182	1	186	0.08333333	0.005376344	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0007626	locomotory behavior	225	0.1547299	1	1	6.020588	0.1660967	1	0.02372811	0.1428571	205	0.101413	1	1	9.396354	0.1064243	1	160	0.08333333	0.00625	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0051251	positive regulation of lymphocyte activation	226	0.1548106	1	1	6.017213	0.1661899	1	0.02374141	0.1428571	217	0.132868	1	1	7.058294	0.1416773	1	213	0.08333333	0.004694836	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0050863	regulation of T cell activation	227	0.1581356	1	1	5.881071	0.170037	1	0.02429101	0.1428571	220	0.1427414	1	1	6.536594	0.1529849	1	230	0.08333333	0.004347826	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0044237	cellular metabolic process	228	0.1588818	1	1	1.428114	4.201346	6	0.6001923	0.8571429	350	0.4912148	1	1	1.095519	5.476858	6	8234	0.5	0.0007286859	chr16:55993161-57993161,chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,PBX3,PLTP,PON1,PSKH1
GO Biological Process	GO:0042592	homeostatic process	229	0.1614875	1	1	2.728692	0.732952	2	0.1047074	0.2857143	226	0.1509356	1	1	2.874602	0.6957486	2	1046	0.1666667	0.001912046	chr16:55993161-57993161,chr9:106661742-108661742	ABCA1,CETP
GO Biological Process	GO:0044238	primary metabolic process	230	0.1657514	1	1	1.415907	4.237566	6	0.6053666	0.8571429	284	0.2864334	1	1	1.265654	5.530736	7	8315	0.5833333	0.0008418521	chr16:55993161-57993161,chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,CTRL,PBX3,PLTP,PON1,PSKH1
GO Biological Process	GO:0010959	regulation of metal ion transport	231	0.1659083	1	1	5.584053	0.1790814	1	0.02558306	0.1428571	215	0.1293584	1	1	7.262882	0.1376864	1	207	0.08333333	0.004830918	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0006811	ion transport	232	0.1675078	1	1	2.668321	0.7495349	2	0.1070764	0.2857143	230	0.1586869	1	1	2.786685	0.7176986	2	1079	0.1666667	0.001853568	chr16:55993161-57993161,chr9:106661742-108661742	ABCA1,CETP
GO Biological Process	GO:0002696	positive regulation of leukocyte activation	233	0.1684966	1	1	5.491213	0.1821091	1	0.02601559	0.1428571	221	0.143319	1	1	6.508297	0.15365	1	231	0.08333333	0.004329004	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0051704	multi-organism process	234	0.1697298	1	1	2.64684	0.7556179	2	0.1079454	0.2857143	250	0.2313608	1	1	2.186788	0.9145834	2	1375	0.1666667	0.001454545	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:1901700	response to oxygen-containing compound	235	0.1722259	1	1	2.623197	0.7624286	2	0.1089184	0.2857143	224	0.1486049	1	1	2.902349	0.6890971	2	1036	0.1666667	0.001930502	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:0009952	anterior/posterior pattern specification	236	0.1728374	1	1	5.341733	0.1872052	1	0.0267436	0.1428571	212	0.1223002	1	1	7.709829	0.1297046	1	195	0.08333333	0.005128205	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0043933	macromolecular complex subunit organization	237	0.1734266	1	1	2.612002	0.7656962	2	0.1093852	0.2857143	242	0.2072938	1	1	2.350925	0.8507289	2	1279	0.1666667	0.001563722	chr16:55993161-57993161,chr9:106661742-108661742	ABCA1,CETP
GO Biological Process	GO:0050867	positive regulation of cell activation	238	0.1738637	1	1	5.307479	0.1884134	1	0.0269162	0.1428571	225	0.1490751	1	1	6.238243	0.1603015	1	241	0.08333333	0.004149378	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0051346	negative regulation of hydrolase activity	239	0.1841607	1	1	4.984867	0.2006072	1	0.02865817	0.1428571	239	0.1933173	1	1	4.698177	0.2128485	1	320	0.08333333	0.003125	chr20:43551855-45551855	PCIF1
GO Biological Process	GO:0071704	organic substance metabolic process	240	0.1861798	1	1	1.382679	4.339402	6	0.6199145	0.8571429	303	0.3203873	1	1	1.229142	5.695028	7	8562	0.5833333	0.000817566	chr16:55993161-57993161,chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,CTRL,PBX3,PLTP,PON1,PSKH1
GO Biological Process	GO:0009207	purine ribonucleoside triphosphate catabolic process	241	0.193951	1	1	4.709783	0.212324	1	0.030332	0.1428571	248	0.2286515	1	1	3.894862	0.2567485	1	386	0.08333333	0.002590674	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009146	purine nucleoside triphosphate catabolic process	242	0.195266	1	1	4.674927	0.2139071	1	0.03055815	0.1428571	249	0.2296997	1	1	3.874785	0.2580788	1	388	0.08333333	0.00257732	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009143	nucleoside triphosphate catabolic process	243	0.1962594	1	1	4.648905	0.2151044	1	0.0307292	0.1428571	251	0.2317923	1	1	3.835247	0.2607394	1	392	0.08333333	0.00255102	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0046130	purine ribonucleoside catabolic process	244	0.1990661	1	1	4.57678	0.2184942	1	0.03121346	0.1428571	254	0.2338796	1	1	3.796507	0.2634	1	396	0.08333333	0.002525253	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0042454	ribonucleoside catabolic process	245	0.2007184	1	1	4.535258	0.2204946	1	0.03149923	0.1428571	257	0.2390753	1	1	3.702997	0.2700515	1	406	0.08333333	0.002463054	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0044765	single-organism transport	246	0.2009543	1	1	1.872982	1.601724	3	0.2288177	0.4285714	260	0.2452045	1	1	1.730718	1.733385	3	2606	0.25	0.00115119	chr16:55993161-57993161,chr20:43551855-45551855,chr9:106661742-108661742	ABCA1,CETP,PLTP
GO Biological Process	GO:0002768	immune response-regulating cell surface receptor signaling pathway	247	0.2073241	1	1	4.375846	0.2285272	1	0.03264675	0.1428571	234	0.1795502	1	1	5.096328	0.1962197	1	295	0.08333333	0.003389831	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0009164	nucleoside catabolic process	248	0.2085814	1	1	4.346641	0.2300627	1	0.0328661	0.1428571	261	0.2452674	1	1	3.596691	0.2780334	1	418	0.08333333	0.002392344	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901658	glycosyl compound catabolic process	249	0.2092599	1	1	4.331027	0.2308921	1	0.03298459	0.1428571	263	0.2478338	1	1	3.554177	0.2813591	1	423	0.08333333	0.002364066	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009205	purine ribonucleoside triphosphate metabolic process	250	0.2101245	1	1	4.311274	0.23195	1	0.03313572	0.1428571	271	0.2549772	1	1	3.440313	0.2906712	1	437	0.08333333	0.00228833	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0044248	cellular catabolic process	251	0.211112	1	1	2.309741	0.8658978	2	0.1236997	0.2857143	285	0.287447	1	1	1.885162	1.060917	2	1595	0.1666667	0.001253918	chr7:93953895-95953895,chr9:106661742-108661742	ABCA1,PON1
GO Biological Process	GO:0051249	regulation of lymphocyte activation	252	0.21162	1	1	4.277487	0.2337821	1	0.03339744	0.1428571	237	0.1861851	1	1	4.897123	0.2042015	1	307	0.08333333	0.003257329	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0009144	purine nucleoside triphosphate metabolic process	253	0.2131653	1	1	4.243073	0.2356782	1	0.03366832	0.1428571	274	0.2575133	1	1	3.401395	0.293997	1	442	0.08333333	0.002262443	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009199	ribonucleoside triphosphate metabolic process	254	0.2133347	1	1	4.239329	0.2358864	1	0.03369805	0.1428571	275	0.2580195	1	1	3.393717	0.2946622	1	443	0.08333333	0.002257336	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0051179	localization	255	0.216228	1	1	1.588394	2.518267	4	0.3597525	0.5714286	281	0.2711082	1	1	1.491485	2.681891	4	4032	0.3333333	0.0009920635	chr16:55993161-57993161,chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,MVB12B,PLTP
GO Biological Process	GO:0044283	small molecule biosynthetic process	256	0.2188377	1	1	4.120886	0.2426663	1	0.03466661	0.1428571	252	0.2323146	1	1	3.825488	0.2614046	1	393	0.08333333	0.002544529	chr20:43551855-45551855	PLTP
GO Biological Process	GO:0009154	purine ribonucleotide catabolic process	257	0.2197355	1	1	4.102121	0.2437764	1	0.03482519	0.1428571	258	0.2411445	1	1	3.66687	0.2727122	1	410	0.08333333	0.002439024	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009261	ribonucleotide catabolic process	258	0.2199621	1	1	4.09741	0.2440566	1	0.03486523	0.1428571	259	0.241661	1	1	3.657948	0.2733773	1	411	0.08333333	0.00243309	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009141	nucleoside triphosphate metabolic process	259	0.22225	1	1	4.050371	0.246891	1	0.03527014	0.1428571	280	0.2670785	1	1	3.261208	0.3066349	1	461	0.08333333	0.002169197	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0051051	negative regulation of transport	260	0.2224008	1	1	4.047303	0.2470781	1	0.03529688	0.1428571	236	0.1834265	1	1	4.978201	0.2008758	1	302	0.08333333	0.003311258	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0006195	purine nucleotide catabolic process	261	0.2237288	1	1	4.020474	0.2487269	1	0.03553241	0.1428571	263	0.2478338	1	1	3.554177	0.2813591	1	423	0.08333333	0.002364066	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0008104	protein localization	262	0.2276038	1	1	2.201173	0.9086066	2	0.1298009	0.2857143	262	0.2452909	1	1	2.102681	0.9511668	2	1430	0.1666667	0.001398601	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,MVB12B
GO Biological Process	GO:0072523	purine-containing compound catabolic process	263	0.2280622	1	1	3.935091	0.2541238	1	0.03630339	0.1428571	268	0.2498811	1	1	3.520882	0.2840197	1	427	0.08333333	0.00234192	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0044711	single-organism biosynthetic process	264	0.2289064	1	1	3.918831	0.2551782	1	0.03645402	0.1428571	256	0.2385572	1	1	3.71214	0.2693864	1	405	0.08333333	0.002469136	chr20:43551855-45551855	PLTP
GO Biological Process	GO:0071705	nitrogen compound transport	265	0.230348	1	1	3.891338	0.256981	1	0.03671157	0.1428571	267	0.2493698	1	1	3.529147	0.2833546	1	426	0.08333333	0.002347418	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009166	nucleotide catabolic process	266	0.23049	1	1	3.888649	0.2571587	1	0.03673696	0.1428571	273	0.2564998	1	1	3.416856	0.2926667	1	440	0.08333333	0.002272727	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901292	nucleoside phosphate catabolic process	267	0.2318817	1	1	3.862462	0.2589022	1	0.03698603	0.1428571	278	0.2600415	1	1	3.363348	0.2973228	1	447	0.08333333	0.002237136	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0001817	regulation of cytokine production	268	0.2329112	1	1	3.843292	0.2601936	1	0.03717052	0.1428571	271	0.2549772	1	1	3.440313	0.2906712	1	437	0.08333333	0.00228833	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0008152	metabolic process	269	0.2351476	1	1	1.317082	4.555526	6	0.6507895	0.8571429	332	0.4137499	1	1	1.144402	6.116734	7	9196	0.5833333	0.0007612005	chr16:55993161-57993161,chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,CTRL,PBX3,PLTP,PON1,PSKH1
GO Biological Process	GO:1901575	organic substance catabolic process	270	0.2373186	1	1	2.142425	0.9335216	2	0.1333602	0.2857143	304	0.3228318	1	1	1.735045	1.152708	2	1733	0.1666667	0.001154068	chr7:93953895-95953895,chr9:106661742-108661742	ABCA1,PON1
GO Biological Process	GO:0046128	purine ribonucleoside metabolic process	271	0.2408921	1	1	3.700195	0.270256	1	0.03860801	0.1428571	286	0.2883103	1	1	2.98297	0.3352364	1	504	0.08333333	0.001984127	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0002694	regulation of leukocyte activation	272	0.2410816	1	1	3.696911	0.2704961	1	0.0386423	0.1428571	243	0.2095583	1	1	4.295476	0.2328031	1	350	0.08333333	0.002857143	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0042278	purine nucleoside metabolic process	273	0.2417541	1	1	3.685301	0.2713483	1	0.03876404	0.1428571	287	0.2897704	1	1	2.965319	0.3372319	1	507	0.08333333	0.001972387	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0034641	cellular nitrogen compound metabolic process	274	0.2462941	1	1	1.516487	2.637675	4	0.3768107	0.5714286	331	0.4121621	1	1	1.236871	3.233967	4	4862	0.3333333	0.0008227067	chr16:55993161-57993161,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,PBX3,PON1
GO Biological Process	GO:0009119	ribonucleoside metabolic process	275	0.2534819	1	1	3.492654	0.2863152	1	0.04090218	0.1428571	291	0.3008731	1	1	2.836635	0.3525303	1	530	0.08333333	0.001886792	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0002764	immune response-regulating signaling pathway	276	0.2551012	1	1	3.467435	0.2883976	1	0.04119966	0.1428571	253	0.2333583	1	1	3.806118	0.2627349	1	395	0.08333333	0.002531646	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0050865	regulation of cell activation	277	0.2582767	1	1	3.418892	0.2924924	1	0.04178463	0.1428571	247	0.2249724	1	1	3.966799	0.2520925	1	379	0.08333333	0.002638522	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0009116	nucleoside metabolic process	278	0.2644616	1	1	3.327663	0.3005112	1	0.04293017	0.1428571	296	0.3122888	1	1	2.713748	0.368494	1	554	0.08333333	0.001805054	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0046578	regulation of Ras protein signal transduction	279	0.2675104	1	1	3.28423	0.3044853	1	0.04349791	0.1428571	244	0.2154378	1	1	4.164589	0.2401197	1	361	0.08333333	0.002770083	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0032940	secretion by cell	280	0.267647	1	1	3.282307	0.3046637	1	0.04352339	0.1428571	255	0.2380387	1	1	3.721328	0.2687212	1	404	0.08333333	0.002475248	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901657	glycosyl compound metabolic process	281	0.2688361	1	1	3.265649	0.3062179	1	0.04374541	0.1428571	302	0.3193366	1	1	2.642209	0.3784713	1	569	0.08333333	0.001757469	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0003002	regionalization	282	0.2702455	1	1	3.246092	0.3080627	1	0.04400896	0.1428571	235	0.1823207	1	1	5.011389	0.1995455	1	300	0.08333333	0.003333333	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0044802	single-organism membrane organization	283	0.2771638	1	1	3.152955	0.3171628	1	0.04530897	0.1428571	289	0.2921977	1	1	2.936361	0.3405576	1	512	0.08333333	0.001953125	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901136	carbohydrate derivative catabolic process	284	0.2776908	1	1	3.146049	0.317859	1	0.04540843	0.1428571	293	0.3046975	1	1	2.794455	0.3578516	1	538	0.08333333	0.001858736	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009150	purine ribonucleotide metabolic process	285	0.2788563	1	1	3.130866	0.3194005	1	0.04562864	0.1428571	295	0.3080281	1	1	2.758563	0.3625076	1	545	0.08333333	0.001834862	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009056	catabolic process	286	0.2830094	1	1	1.906611	1.048982	2	0.1498546	0.2857143	314	0.375511	1	1	1.549914	1.290394	2	1940	0.1666667	0.001030928	chr7:93953895-95953895,chr9:106661742-108661742	ABCA1,PON1
GO Biological Process	GO:0006163	purine nucleotide metabolic process	287	0.2870027	1	1	3.028156	0.330234	1	0.04717629	0.1428571	301	0.3184007	1	1	2.651529	0.377141	1	567	0.08333333	0.001763668	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009259	ribonucleotide metabolic process	288	0.2901119	1	1	2.990459	0.3343969	1	0.04777098	0.1428571	299	0.3155861	1	1	2.679887	0.37315	1	561	0.08333333	0.001782531	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0019693	ribose phosphate metabolic process	289	0.2935972	1	1	2.94914	0.3390819	1	0.04844027	0.1428571	300	0.3179323	1	1	2.656213	0.3764758	1	566	0.08333333	0.001766784	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0061024	membrane organization	290	0.2944093	1	1	2.939652	0.3401763	1	0.04859662	0.1428571	294	0.3056506	1	1	2.784105	0.3591819	1	540	0.08333333	0.001851852	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0071310	cellular response to organic substance	291	0.2958964	1	1	1.84979	1.081204	2	0.1544577	0.2857143	279	0.2626148	1	1	2.007232	0.9963971	2	1498	0.1666667	0.001335113	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:0072521	purine-containing compound metabolic process	292	0.3055621	1	1	2.814385	0.3553174	1	0.05075963	0.1428571	307	0.3336926	1	1	2.505694	0.399091	1	600	0.08333333	0.001666667	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0050789	regulation of biological process	293	0.3130382	1	1	1.238382	4.845034	6	0.6921477	0.8571429	339	0.4341722	1	1	1.128086	6.205199	7	9329	0.5833333	0.0007503484	chr16:55993161-57993161,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,LILRA3,LILRB2,PBX3,PCIF1,PON1
GO Biological Process	GO:0051056	regulation of small GTPase mediated signal transduction	294	0.3155746	1	1	2.709374	0.3690889	1	0.05272699	0.1428571	275	0.2580195	1	1	3.393717	0.2946622	1	443	0.08333333	0.002257336	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0006807	nitrogen compound metabolic process	295	0.3169529	1	1	1.380912	2.896636	4	0.4138051	0.5714286	349	0.484277	1	1	1.1396	3.510005	4	5277	0.3333333	0.0007580064	chr16:55993161-57993161,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,PBX3,PON1
GO Biological Process	GO:0046903	secretion	296	0.317319	1	1	2.691747	0.371506	1	0.05307229	0.1428571	283	0.285382	1	1	3.018909	0.3312455	1	498	0.08333333	0.002008032	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0019220	regulation of phosphate metabolic process	297	0.3203911	1	1	1.750935	1.142247	2	0.1631781	0.2857143	266	0.2493583	1	1	2.079414	0.9618092	2	1446	0.1666667	0.001383126	chr20:43551855-45551855,chr9:106661742-108661742	ABCA1,PCIF1
GO Biological Process	GO:0051174	regulation of phosphorus metabolic process	298	0.3227216	1	1	1.742089	1.148047	2	0.1640067	0.2857143	269	0.2526674	1	1	2.060886	0.9704562	2	1459	0.1666667	0.001370802	chr20:43551855-45551855,chr9:106661742-108661742	ABCA1,PCIF1
GO Biological Process	GO:0016337	cell-cell adhesion	299	0.3260647	1	1	2.606176	0.383704	1	0.05481486	0.1428571	245	0.2165025	1	1	4.141644	0.24145	1	363	0.08333333	0.002754821	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0044708	single-organism behavior	300	0.3265147	1	1	2.601895	0.3843352	1	0.05490503	0.1428571	246	0.2202184	1	1	4.063288	0.2461061	1	370	0.08333333	0.002702703	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0034655	nucleobase-containing compound catabolic process	301	0.3283267	1	1	2.584774	0.386881	1	0.05526871	0.1428571	325	0.3909239	1	1	2.059475	0.4855607	1	730	0.08333333	0.001369863	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0043269	regulation of ion transport	302	0.3330801	1	1	2.540734	0.3935871	1	0.05622673	0.1428571	270	0.2534517	1	1	3.464094	0.2886758	1	434	0.08333333	0.002304147	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0044270	cellular nitrogen compound catabolic process	303	0.3416004	1	1	2.464809	0.405711	1	0.05795872	0.1428571	329	0.4084276	1	1	1.947431	0.513497	1	772	0.08333333	0.001295337	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0002684	positive regulation of immune system process	304	0.3424858	1	1	2.457132	0.4069786	1	0.0581398	0.1428571	308	0.3373521	1	1	2.472725	0.4044122	1	608	0.08333333	0.001644737	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0042221	response to chemical stimulus	305	0.3426357	1	1	1.45056	2.068167	3	0.2954524	0.4285714	319	0.3812661	1	1	1.365501	2.196996	3	3303	0.25	0.0009082652	chr19:53793830-55793830,chr7:93953895-95953895,chr9:106661742-108661742	ABCA1,LILRB2,PON1
GO Biological Process	GO:0046700	heterocycle catabolic process	306	0.3429072	1	1	2.453492	0.4075824	1	0.05822606	0.1428571	329	0.4084276	1	1	1.947431	0.513497	1	772	0.08333333	0.001295337	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901565	organonitrogen compound catabolic process	307	0.3429782	1	1	2.45288	0.4076841	1	0.05824058	0.1428571	313	0.3729466	1	1	2.185199	0.4576243	1	688	0.08333333	0.001453488	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0043086	negative regulation of catalytic activity	308	0.3437583	1	1	2.446167	0.4088029	1	0.05840041	0.1428571	309	0.3504637	1	1	2.360152	0.4237016	1	637	0.08333333	0.001569859	chr20:43551855-45551855	PCIF1
GO Biological Process	GO:0019538	protein metabolic process	309	0.3473681	1	1	1.440356	2.082819	3	0.2975455	0.4285714	238	0.1903901	1	1	1.715739	2.331356	4	3505	0.3333333	0.001141227	chr16:55993161-57993161,chr16:66940350-68940350,chr9:106661742-108661742	ABCA1,CETP,CTRL,PSKH1
GO Biological Process	GO:0009117	nucleotide metabolic process	310	0.3498414	1	1	2.394831	0.417566	1	0.05965229	0.1428571	318	0.3807099	1	1	2.129485	0.469597	1	706	0.08333333	0.001416431	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0006753	nucleoside phosphate metabolic process	311	0.3508726	1	1	2.386302	0.4190584	1	0.05986549	0.1428571	320	0.383278	1	1	2.11154	0.4735879	1	712	0.08333333	0.001404494	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901361	organic cyclic compound catabolic process	312	0.3590269	1	1	2.320549	0.4309325	1	0.06156179	0.1428571	336	0.4234641	1	1	1.858364	0.5381076	1	809	0.08333333	0.001236094	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0050776	regulation of immune response	313	0.3620898	1	1	2.296601	0.435426	1	0.06220372	0.1428571	316	0.3772705	1	1	2.153892	0.4642758	1	698	0.08333333	0.001432665	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0065007	biological regulation	314	0.3625233	1	1	1.19847	5.006384	6	0.7151977	0.8571429	356	0.5160109	1	1	1.068093	6.553739	7	9853	0.5833333	0.0007104435	chr16:55993161-57993161,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,LILRA3,LILRB2,PBX3,PCIF1,PON1
GO Biological Process	GO:0009987	cellular process	315	0.364332	1	1	1.155163	6.059751	7	0.8656787	1	424	0.8399284	1	1	0.89032	8.985533	8	13509	0.6666667	0.0005921978	chr16:55993161-57993161,chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,LILRA3,LILRB2,PBX3,PLTP,PON1,PSKH1
GO Biological Process	GO:0055086	nucleobase-containing small molecule metabolic process	316	0.3657121	1	1	2.268787	0.4407642	1	0.06296632	0.1428571	327	0.4022299	1	1	1.986019	0.5035198	1	757	0.08333333	0.001321004	chr9:106661742-108661742	ABCA1
